,Chembl_ID,IC50,units,SMILES,S_MOE,pIC50,activo,S_Ledock,S_VINA,NHA,LE_MOE,LE_Ledock,LE_VINA,logP,LELP_MOE,LELP_Ledock,LELP_VINA
1515,CHEMBL2205518,610.0,nM,Clc1c(-c2nc3NC(=N)NC(=NC)c3cc2)ccc(Cl)c1,-5.5214534,6.214670164989233,1,-6.24,-7.6,21,0.2629263523809524,0.29714285714285715,0.3619047619047619,2.8747700000000007,10.933746176323794,9.674706730769232,7.943443421052634
1516,CHEMBL2205517,1180.0,nM,Clc1c(Cl)cccc1-c1nc2NC(=N)NC(=NC)c2cc1,-5.5209351,5.928117992693874,1,-5.79,-7.1,21,0.2629016714285714,0.2757142857142857,0.33809523809523806,2.8747700000000007,10.934772625745957,10.426626943005186,8.502840845070425
1517,CHEMBL2205516,1160.0,nM,Clc1c(-c2nc3NC(=N)NC(=NC)c3cc2)cccc1,-5.3731542,5.935542010773082,1,-5.39,-7.8,20,0.26865771,0.26949999999999996,0.39,2.2213700000000003,8.268402198470316,8.242560296846014,5.6958205128205135
1518,CHEMBL2205515,530.0,nM,Brc1c(-c2nc3NC(=N)NC(=NC)c3cc2)cccc1,-5.2139072,6.275724130399211,1,-5.7,-7.5,20,0.26069536000000004,0.28500000000000003,0.375,2.33047,8.939437970817737,8.177087719298244,6.2145866666666665
1519,CHEMBL2205514,2390.0,nM,O=C(O)c1c(-c2nc3NC(=N)NC(=NC)c3cc2)cccc1,-5.5358195,5.621602099051863,1,-5.34,-6.9,22,0.2516281590909091,0.2427272727272727,0.31363636363636366,1.2661699999999998,5.031909006426239,5.216430711610487,4.037063768115941
1520,CHEMBL2205513,1370.0,nM,O=[N+]([O-])c1c(-c2nc3NC(=N)NC(=NC)c3cc2)cccc1,-5.8004737,5.863279432843593,1,-6.83,-6.9,22,0.2636578954545455,0.3104545454545455,0.31363636363636366,1.4761699999999998,5.598808249057313,4.754866764275255,4.706628985507245
1521,CHEMBL2205512,2790.0,nM,O(C)c1c(-c2nc3NC(=N)NC(=NC)c3cc2)cccc1,-5.6009312,5.554395796726403,1,-5.59,-7.1,21,0.2667110095238095,0.2661904761904762,0.33809523809523806,1.5765699999999994,5.911154559441828,5.922713774597493,4.663094366197182
1522,CHEMBL2206077,1660.0,nM,N(C)=C1NC(=N)Nc2nc(-c3c(C)cccc3)ccc12,-5.4162502,5.779891911959945,1,-5.37,-7.9,20,0.27081251,0.2685,0.395,1.8763899999999998,6.928741955089149,6.988417132216013,4.750354430379746
1523,CHEMBL2206076,1850.0,nM,FC(F)(F)c1c(-c2nc3NC(=N)NC(=NCCO)c3cc2)cccc1,-6.0358992,5.732828271596986,1,-6.07,-7.1,25,0.241435968,0.24280000000000002,0.284,1.94927,8.073652058337887,8.02829489291598,6.863626760563381
1524,CHEMBL2206075,2430.0,nM,FC(F)(F)c1c(-c2nc3NC(=N)NC(=NCCC)c3cc2)cccc1,-5.8348646,5.614393726401688,1,-5.83,-7.5,25,0.23339458400000002,0.2332,0.3,3.366970000000002,14.42608454016226,14.43812178387651,11.22323333333334
1525,CHEMBL2206074,1340.0,nM,FC(F)(F)c1c(-c2nc3NC(=N)NC(=NCC)c3cc2)cccc1,-5.7662063,5.872895201635192,1,-5.43,-7.3,24,0.24025859583333334,0.22624999999999998,0.30416666666666664,2.9768700000000017,12.390274694126022,13.157436464088406,9.786969863013706
1526,CHEMBL2206073,480.0,nM,FC(F)(F)c1c(-c2nc3NC(=N)NC(=NC)c3cc2)cccc1,-5.5151997,6.318758762624412,1,-5.23,-6.7,23,0.23979129130434784,0.22739130434782612,0.29130434782608694,2.5867700000000005,10.787589432165078,11.375852772466539,8.879956716417913
1527,CHEMBL2206736,26900.0,nM,O=C(O)C=Cc1ccc(C=C2C(=O)NC(=NCCCCCCCN=C3SC(=Cc4ccc(C=CC(=O)O)cc4)C(=O)N3)S2)cc1,-8.7007475,4.570247719997592,1,-6.64,-7.6,45,0.19334994444444445,0.14755555555555555,0.1688888888888889,5.652700000000005,29.235591539692447,38.30896084337353,33.46993421052634
1528,CHEMBL2206735,41300.0,nM,O=C1C(=Cc2ccccc2)SC(NCCCCCCCN=C2SC(=Cc3ccccc3)C(=O)N2)=N1,-6.6859007,4.384049948343599,1,-6.85,-6.0,35,0.1910257342857143,0.1957142857142857,0.17142857142857143,5.457100000000006,28.567355180731326,27.882992700729957,31.833083333333366
1529,CHEMBL2206734,23400.0,nM,O=C1C(=Cc2cc(O)c(O)cc2)SC(NCCCCCCCN=C2SC(=Cc3cc(O)c(O)cc3)C(=O)N2)=N1,-6.9034777,4.6307841425898575,1,-8.01,-6.9,39,0.1770122487179487,0.2053846153846154,0.17692307692307693,4.279500000000005,24.176293058786907,20.836516853932608,24.18847826086959
1530,CHEMBL2206732,24200.0,nM,Brc1c(O)c(Br)cc(C=C2C(=O)N=C(NCCCCCCCN=C3SC(=Cc4cc(Br)c(O)c(Br)c4)C(=O)N3)S2)c1,-7.3286886,4.616184634019569,1,-6.9,-6.3,41,0.1787485024390244,0.16829268292682928,0.15365853658536585,7.918300000000007,44.29855294984157,47.05076811594207,51.5317936507937
1531,CHEMBL2207337,46000.0,nM,O=C1C(=Cc2ccc(O)cc2)SC(NCCN2CCN(CCN=C3SC(=Cc4ccc(O)cc4)C(=O)N3)CC2)=N1,-6.9055047,4.337242168318426,1,-7.56,-7.8,40,0.1726376175,0.189,0.195,2.5354,14.68625457600514,13.414814814814815,13.002051282051282
1532,CHEMBL2207336,9100.0,nM,O=C1C(=Cc2ccc(O)cc2)SC(NCc2cc(CN=C3SC(=Cc4ccc(O)cc4)C(=O)N3)ccc2)=N1,-6.4304681,5.040958607678906,1,-7.13,-8.2,38,0.1692228447368421,0.18763157894736843,0.2157894736842105,4.618000000000003,27.289459689567565,24.61206171107996,21.400487804878065
1533,CHEMBL2207335,9000.0,nM,O=C1C(=Cc2ccc(O)cc2)SC(NCC2CC(CN=C3SC(=Cc4ccc(O)cc4)C(=O)N3)CCC2)=N1,-6.4151235,5.045757490560675,1,-7.46,-7.6,38,0.1688190394736842,0.19631578947368422,0.19999999999999998,4.724200000000003,27.98381044417931,24.06428954423594,23.62100000000002
1534,CHEMBL2206756,6200.0,nM,O=C1C(=Cc2ccc(O)cc2)SC(NCCCCCCCCCN=C2SC(=Cc3ccc(O)cc3)C(=O)N2)=N1,-6.7724323,5.207608310501746,1,-7.0,-7.3,39,0.17365211025641025,0.1794871794871795,0.18717948717948718,5.648500000000006,32.52767842359978,31.470214285714317,30.17691780821921
1535,CHEMBL2206755,11600.0,nM,O=C1C(=Cc2ccc(O)cc2)SC(NCCCCCCCCN=C2SC(=Cc3ccc(O)cc3)C(=O)N2)=N1,-7.2005415,4.935542010773082,1,-6.73,-6.3,38,0.18948793421052632,0.17710526315789474,0.16578947368421051,5.258400000000005,27.750579591826558,29.6908172362556,31.717333333333368
1536,CHEMBL2206754,30600.0,nM,O=C1C(=Cc2ccc(O)cc2)SC(NCCCCCCCN=C2SC(=Cc3ccc(O)cc3)C(=O)N2)=N1,-6.6460476,4.51427857351842,1,-6.86,-5.9,37,0.1796229081081081,0.18540540540540543,0.15945945945945947,4.868300000000005,27.102890445744052,26.257594752186613,30.53001694915257
1537,CHEMBL2206753,12400.0,nM,O=C1C(=Cc2ccc(O)cc2)SC(NCCCCCCN=C2SC(=Cc3ccc(O)cc3)C(=O)N2)=N1,-6.7701836,4.906578314837765,1,-6.85,-7.1,36,0.18806065555555557,0.19027777777777777,0.19722222222222222,4.478200000000005,23.81252998810847,23.53506569343068,22.706366197183122
1538,CHEMBL2206752,20600.0,nM,O=C1C(=Cc2ccc(O)cc2)SC(NCCCCCN=C2SC(=Cc3ccc(O)cc3)C(=O)N2)=N1,-6.2380977,4.686132779630847,1,-7.0,-6.8,35,0.17823136285714286,0.2,0.19428571428571428,4.088100000000002,22.93704056606873,20.440500000000007,21.041691176470597
1539,CHEMBL2206751,28400.0,nM,O=C1C(=Cc2ccc(O)cc2)SC(NCCCCN=C2SC(=Cc3ccc(O)cc3)C(=O)N2)=N1,-6.3647299,4.546681659952962,1,-7.03,-6.8,34,0.18719793823529413,0.20676470588235296,0.19999999999999998,3.6980000000000013,19.754491074318807,17.885064011379804,18.49000000000001
1540,CHEMBL2207339,13900.0,nM,O=C(C=C(C)C)CC(O)(C)C1OC(C=CCC(O)(C=C)C)(C)CC1,-6.0901294,4.856985199745905,1,-4.74,-6.7,24,0.25375539166666666,0.1975,0.2791666666666667,3.4838000000000022,13.728969371324041,17.639493670886086,12.47928358208956
1541,CHEMBL2208259,2300.0,nM,Clc1cc2C(=O)C(=O)N(Cc3oc(C=C4C(=O)Nc5c4cc(Cl)cc5)cc3)c2cc1,-6.4164076,5.638272163982407,1,-6.29,-8.0,30,0.21388025333333335,0.20966666666666667,0.26666666666666666,4.808600000000003,22.48267394982826,22.934499205087455,18.032250000000012
1542,CHEMBL2208258,3370.0,nM,Clc1cc2C(=O)C(=O)N(Cc3oc(C=C4C(=O)Nc5c4cc(C)cc5)cc3)c2cc1,-5.8080411,5.4723700991286615,1,-5.99,-8.1,30,0.19360137,0.1996666666666667,0.26999999999999996,4.463620000000002,23.055725277150685,22.355358931552598,16.531925925925936
1543,CHEMBL2208257,4590.0,nM,Clc1cc2C(=O)C(=O)N(Cc3oc(C=C4C(=O)Nc5c4cccc5)cc3)c2cc1,-6.355813,5.338187314462739,1,-5.87,-8.2,29,0.21916596551724138,0.2024137931034483,0.2827586206896551,4.1552000000000024,18.959148105836352,20.52824531516185,14.695219512195132
1544,CHEMBL2208256,3460.0,nM,Clc1cc2C(=Cc3oc(CN4C(=O)C(=O)c5c4ccc(C)c5)cc3)C(=O)Nc2cc1,-6.1692047,5.460923901207224,1,-5.53,-8.2,30,0.20564015666666666,0.18433333333333335,0.2733333333333333,4.463620000000004,21.70597451564545,24.21493670886078,16.330317073170747
1545,CHEMBL2208255,5700.0,nM,O=C1N(Cc2oc(C=C3C(=O)Nc4c3cc(C)cc4)cc2)c2c(C1=O)cc(C)cc2,-6.1206222,5.2441251443275085,1,-5.73,-8.2,30,0.20402073999999998,0.191,0.2733333333333333,4.118640000000003,20.18735938316861,21.563560209424097,15.06819512195123
1546,CHEMBL2208254,5230.0,nM,Brc1cc2C(=Cc3oc(CN4C(=O)C(=O)c5c4ccc(C)c5)cc3)C(=O)Nc2cc1,-5.8719878,5.281498311132726,1,-6.43,-8.2,30,0.19573292666666667,0.21433333333333332,0.2733333333333333,4.572720000000004,23.36203763911092,21.33461897356145,16.72946341463416
1547,CHEMBL2208253,6710.0,nM,O=C1N(Cc2oc(C=C3C(=O)Nc4c3cccc4)cc2)c2c(C1=O)cc(C)cc2,-6.0646834,5.1732774798310075,1,-6.36,-8.3,29,0.20912701379310344,0.2193103448275862,0.28620689655172415,3.810220000000002,18.219645233253242,17.373644654088057,13.312816867469886
1548,CHEMBL2208252,4410.0,nM,Clc1cc2C(=Cc3oc(CN4C(=O)C(=O)c5c4cccc5)cc3)C(=O)Nc2cc1,-6.0061855,5.355561410532161,1,-6.26,-8.4,29,0.2071098448275862,0.21586206896551724,0.2896551724137931,4.155200000000003,20.062783608664784,19.249329073482443,14.345333333333343
1549,CHEMBL2208251,5350.0,nM,O=[N+]([O-])c1cc2C(=Cc3oc(CN4C(=O)C(=O)c5c4cccc5)cc3)C(=O)Nc2cc1,-6.2007818,5.2716462179787715,1,-7.98,-8.7,31,0.2000252193548387,0.2574193548387097,0.2806451612903226,3.410000000000001,17.047850321067585,13.246867167919802,12.150574712643682
1550,CHEMBL2208250,9820.0,nM,O=C1N(Cc2oc(C=C3C(=O)Nc4c3cc(C)cc4)cc2)c2c(C1=O)cccc2,-5.9757333,5.00788851221305,1,-5.98,-8.4,29,0.20605976896551723,0.20620689655172414,0.2896551724137931,3.810220000000002,18.490848646140225,18.47765551839466,13.154330952380958
1551,CHEMBL2208249,2800.0,nM,Brc1cc2C(=Cc3oc(CN4C(=O)C(=O)c5c4cccc5)cc3)C(=O)Nc2cc1,-6.0796542,5.552841968657781,1,-6.24,-8.2,29,0.2096432482758621,0.21517241379310345,0.2827586206896551,4.264300000000003,20.340745695700928,19.818060897435913,15.08106097560977
1552,CHEMBL2208248,7630.0,nM,O=C1N(Cc2oc(C=C3C(=O)Nc4c3cccc4)cc2)c2c(C1=O)cccc2,-5.9439816,5.117475462045119,1,-5.93,-8.3,28,0.21228505714285714,0.21178571428571427,0.29642857142857143,3.501800000000002,16.495744199477343,16.534637436762235,11.813301204819284
1553,CHEMBL2216806,480.0,nM,S=C1N(CC(=O)O)C(=O)C(=Cc2ccc(-c3ccc(OCc4ccccc4)cc3)cc2)S1,-7.3258657,6.318758762624412,1,-5.89,-7.8,32,0.228933303125,0.1840625,0.24375,5.2184000000000035,22.794411860430383,28.35123938879459,21.408820512820526
1554,CHEMBL2262827,2720.0,nM,O=C(O)c1c(CC2C(C)(C)C3C(C)(C4C(C)(C5(C)C(C6C(C(=O)O)(CC5)CCC(C)(C)C6)=CC4)CC3)CC2)cccc1,-5.0715046,5.565431095965801,1,-4.14,-6.1,42,0.12075010952380952,0.09857142857142856,0.14523809523809522,9.4298,78.0935109474218,95.66463768115943,64.9264918032787
1555,CHEMBL2262826,2670.0,nM,O=C(O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(Cc6ccccc6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-4.7791286,5.573488738635424,1,-4.18,-6.8,39,0.12254175897435897,0.10717948717948718,0.17435897435897435,9.731599999999997,79.41456105617243,90.79722488038274,55.8135882352941
1556,CHEMBL2262830,630.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc(OC)cc(OC)c1,-6.707181,6.200659450546418,1,-5.02,-7.3,49,0.1368812448979592,0.10244897959183673,0.1489795918367347,8.368400000000008,61.13620610506864,81.6835856573706,56.17145205479457
1557,CHEMBL2262829,820.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc(OC)c(OC)cc1,-6.182693,6.086186147616283,1,-4.6,-7.8,49,0.1261774081632653,0.09387755102040815,0.15918367346938775,8.368400000000008,66.32249086280046,89.14165217391314,52.570717948718006
1558,CHEMBL2262837,660.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c(OC)c(OC)ccc1,-5.9668226,6.180456064458131,1,-4.14,-6.7,49,0.12177188979591838,0.08448979591836735,0.13673469387755102,8.368400000000008,68.72193585912883,99.04628019323681,61.20173134328364
1559,CHEMBL2262836,440.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc2OCOc2cc1,-6.4968944,6.356547323513812,1,-4.63,-7.7,48,0.13535196666666668,0.09645833333333333,0.16041666666666668,8.07990000000001,59.695475425920485,83.76570194384459,50.36820779220785
1560,CHEMBL2262835,600.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccc(OC)cc1,-6.3550768,6.221848749616356,1,-4.74,-7.9,47,0.1352144,0.10085106382978724,0.16808510638297874,8.359800000000009,61.82625519175478,82.8925316455697,49.73551898734182
1561,CHEMBL2262834,520.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc(OC)ccc1,-6.5184741,6.2839966563652006,1,-4.65,-6.9,47,0.13869093829787232,0.09893617021276596,0.1468085106382979,8.359800000000007,60.27646869073245,84.49690322580652,56.943565217391345
1562,CHEMBL2262833,530.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c(OC)cccc1,-6.7819724,6.275724130399211,1,-4.4,-7.0,47,0.14429728510638298,0.09361702127659575,0.14893617021276595,8.359800000000009,57.934561927736596,89.29786363636372,56.13008571428578
1563,CHEMBL2262832,650.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccc(C)cc1,-5.8926568,6.187086643357144,1,-4.76,-8.3,46,0.1281012347826087,0.10347826086956521,0.18043478260869567,8.659620000000007,67.59981677534661,83.68540336134461,47.99307469879522
1564,CHEMBL2262831,550.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c(C)cccc1,-5.7290964,6.259637310505756,1,-4.81,-7.7,46,0.12454557391304348,0.10456521739130434,0.1673913043478261,8.659620000000007,69.52972898134517,82.8154927234928,51.73279480519485
1565,CHEMBL2263115,450.0,nM,O=[N+]([O-])c1ccc(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cc1,-6.4745374,6.346787486224656,1,-5.96,-8.8,48,0.13488619583333333,0.12416666666666666,0.18333333333333335,8.259400000000008,61.232359241603945,66.51865771812088,45.05127272727277
1566,CHEMBL2263114,570.0,nM,Fc1ccc(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cc1,-5.8592501,6.2441251443275085,1,-4.25,-8.5,46,0.12737500217391304,0.09239130434782608,0.18478260869565216,8.490300000000008,66.65593605570795,91.89501176470598,45.94750588235299
1567,CHEMBL2263113,610.0,nM,Clc1ccc(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cc1,-6.0348964,6.214670164989233,1,-4.46,-8.2,46,0.1311934,0.09695652173913043,0.1782608695652174,9.004600000000007,68.63607468058612,92.87255605381173,50.5136097560976
1568,CHEMBL2263112,510.0,nM,Clc1cc(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)ccc1,-5.6526699,6.292429823902063,1,-4.81,-7.9,46,0.12288412826086957,0.10456521739130434,0.17173913043478262,9.004600000000005,73.27716058565532,86.11467775467781,52.43184810126585
1569,CHEMBL2263111,560.0,nM,Clc1c(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cccc1,-6.1970706,6.251811972993799,1,-5.13,-8.2,46,0.13471892608695651,0.11152173913043478,0.1782608695652174,9.004600000000005,66.83990335691838,80.74300194931779,50.513609756097594
1570,CHEMBL2263110,550.0,nM,S(CCC(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)C(=O)O)C,-5.6417356,6.259637310505756,1,-4.46,-5.8,42,0.13432703809523808,0.1061904761904762,0.1380952380952381,7.861600000000009,58.525819607710865,74.03300448430501,56.92882758620696
1571,CHEMBL2263109,590.0,nM,O=C(O)C(=NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)CC1c2c(cccc2)CC1,-6.064393,6.229147988357855,1,-4.87,-7.7,48,0.12634152083333333,0.10145833333333333,0.16041666666666668,9.711400000000001,76.86625850270589,95.71811088295689,60.538597402597404
1572,CHEMBL2263108,4620.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1nc[nH]c1,-6.0856285,5.335358024443874,1,-5.69,-7.9,44,0.13830973863636364,0.12931818181818183,0.17954545454545456,7.074300000000007,51.148242124868496,54.704604569420084,39.40116455696206
1573,CHEMBL2263107,570.0,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccccc1,-5.8023381,6.2441251443275085,1,-4.56,-7.2,45,0.12894084666666666,0.10133333333333333,0.16,8.35120000000001,64.76768391004316,82.41315789473694,52.19500000000006
1574,CHEMBL2262838,590.0,nM,O=C(O)CCCCCCCCCCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-7.9452448,6.229147988357855,1,-4.7,-8.0,48,0.16552593333333335,0.09791666666666667,0.16666666666666666,11.067899999999993,66.86505115613299,113.03387234042546,66.40739999999997
1575,CHEMBL2263120,720.0,nM,O=C(O)CCCCCCCCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-8.1004848,6.142667503568731,1,-5.45,-8.2,46,0.17609749565217392,0.11847826086956523,0.1782608695652174,10.287699999999997,58.42047873480361,86.83196330275227,57.71148780487803
1576,CHEMBL2263119,780.0,nM,O=C(O)CCCCCCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-8.1628723,6.107905397309519,1,-5.33,-8.3,44,0.185519825,0.12113636363636364,0.18863636363636366,9.507500000000002,51.2478922400881,78.48592870544091,50.40120481927711
1577,CHEMBL2263118,880.0,nM,O=C(O)CCCCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-8.7473965,6.055517327849831,1,-5.32,-8.1,42,0.20827134523809526,0.12666666666666668,0.19285714285714284,8.727300000000007,41.903508089521296,68.89973684210531,45.252666666666705
1578,CHEMBL2263117,1330.0,nM,O=C(O)CCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-7.406291,5.876148359032914,1,-5.32,-7.4,40,0.185157275,0.133,0.185,7.947100000000011,42.920808809699814,59.75263157894745,42.95729729729736
1579,CHEMBL2263116,2100.0,nM,O=C(O)CCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-6.3067522,5.6777807052660805,1,-4.64,-6.0,38,0.16596716315789473,0.12210526315789473,0.15789473684210525,7.166900000000009,43.18263844265204,58.69443965517249,45.39036666666673
1580,CHEMBL2259735,62700.0,nM,O=C(Oc1c(C2=NOC(c3ccccc3)C2)ccc(OC(=O)C)c1)C,-6.4688716,4.202732459169283,1,-5.34,-7.4,25,0.258754864,0.21359999999999998,0.29600000000000004,3.4029000000000016,13.151057133364658,15.931179775280908,11.496283783783788
1581,CHEMBL2259731,165000.0,nM,O=C(OC)C1C(c2c(OC)cc(OC)cc2)=NOC1c1ccccc1,-5.9676061,3.7825160557860933,0,-4.62,-6.2,25,0.238704244,0.1848,0.248,2.9686000000000012,12.436310097611843,16.063852813852822,11.970161290322586
1582,CHEMBL2259730,88000.0,nM,O(C)c1c(C2=NOC(n3cncc3)C2)ccc(OC)c1,-5.4660296,4.055517327849832,1,-5.99,-7.6,20,0.27330148,0.2995,0.38,2.2234999999999996,8.135704204748542,7.4240400667779625,5.851315789473683
1583,CHEMBL2259743,275000.0,nM,O(C)c1c(C2=NOC(c3ccncc3)C2)ccc(OC)c1,-5.7248597,3.560667306169737,0,-5.52,-7.7,21,0.27261236666666666,0.26285714285714284,0.3666666666666667,2.964500000000001,10.874414966012184,11.277989130434786,8.085000000000003
1584,CHEMBL2259742,485000.0,nM,O(C)c1c(C2=NOC(c3ncccc3)C2)ccc(OC)c1,-5.684227,3.314258261397736,0,-5.57,-7.5,21,0.27067747619047616,0.2652380952380953,0.35714285714285715,2.964500000000001,10.952148814605755,11.176750448833037,8.300600000000003
1585,CHEMBL2259741,67000.0,nM,O(C)c1c(C2=NOC(c3ccc(OC)cc3)C2)ccc(OC)c1,-6.0841651,4.173925197299174,1,-4.86,-6.9,23,0.26452891739130435,0.21130434782608698,0.3,3.5781000000000027,13.526309468492244,16.933395061728405,11.92700000000001
1586,CHEMBL2259740,69000.0,nM,O(C)c1c(C2=NOC(c3ccccc3)C2)ccc(OC)c1,-5.5547676,4.161150909262744,1,-4.84,-7.2,21,0.2645127428571429,0.23047619047619047,0.34285714285714286,3.5695000000000023,13.49462396950685,15.48750000000001,10.411041666666673
1587,CHEMBL2259739,87000.0,nM,O(C)c1c(C2=NOC(c3ncccc3)C2)ccc2OC(C)(C)C=Cc12,-6.4604225,4.060480747381382,1,-5.76,-7.9,25,0.2584169,0.2304,0.316,4.140100000000004,16.021011009728866,17.969184027777796,13.101582278481025
1588,CHEMBL2259738,91000.0,nM,O(C)c1c(C2=NOC(c3ccc(OC)cc3)C2)ccc2OC(C)(C)C=Cc12,-6.2652192,4.040958607678906,1,-5.1,-7.3,27,0.23204515555555555,0.18888888888888888,0.27037037037037037,4.753700000000005,20.48609887424212,25.166647058823553,17.5821780821918
1589,CHEMBL2259737,70000.0,nM,O(C)c1c(C2=NOC(c3ccccc3)C2)ccc2OC(C)(C)C=Cc12,-6.1129942,4.154901959985743,1,-4.89,-8.0,25,0.244519768,0.1956,0.32,4.745100000000004,19.405792990937258,24.259202453987754,14.828437500000014
1590,CHEMBL2316896,8000.0,nM,O=C(O)c1c(O)cc2oc(c(CCc3ccc(Oc4ccccc4)cc3)c2c1)-c1ccccc1,-7.2430425,5.096910013008056,1,-6.28,-9.0,34,0.21303066176470586,0.1847058823529412,0.2647058823529412,7.081100000000006,33.239816002736454,38.33716560509557,26.750822222222247
1591,CHEMBL2316895,8400.0,nM,FC(F)(F)Oc1ccc(CCc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)cc1,-6.8669934,5.075720713938118,1,-6.09,-9.0,32,0.21459354375,0.1903125,0.28125,6.187400000000006,28.833113484571015,32.511789819376055,21.999644444444463
1592,CHEMBL2316894,7400.0,nM,FC(F)(F)c1cc(CCc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)ccc1,-7.7300162,5.130768280269024,1,-6.13,-9.0,31,0.24935536129032257,0.19774193548387095,0.2903225806451613,6.307600000000006,25.2956261592311,31.89814029363788,21.726177777777796
1593,CHEMBL2316898,60000.0,nM,Fc1cc(CCc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)ccc1,-7.2248445,4.221848749616356,1,-6.1,-8.7,28,0.2580301607142857,0.21785714285714283,0.31071428571428567,5.427900000000005,21.035912952867033,24.914950819672153,17.46910344827588
1594,CHEMBL2316897,12000.0,nM,FC(F)(F)Oc1ccc(C=Cc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)cc1,-7.4918356,4.920818753952375,1,-5.59,-7.9,32,0.2341198625,0.1746875,0.246875,6.572600000000005,28.07365393869563,37.624901610017915,26.62318987341774
