Chembl_ID,IC50,units,SMILES,S_MOE,pIC50,activo,S_Ledock,S_VINA
CHEMBL4161583,9400,nM,Clc1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cc3nc(-c4ccc(NS(=O)(=O)c5sc(Cl)cc5)cc4)oc3cc2)cc1,-6.4330034,5.026872146,1,-7.34,-5.7
CHEMBL4526007,10000,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cc(NS(=O)(=O)c3c(OC)ccc(Cl)c3)cc4)cc2)cc1,-5.8674374,5,1,-5.8,-6.2
CHEMBL4545651,12000,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cc(NS(=O)(=O)c3cc5scnc5cc3)cc4)cc2)cc1,-5.8263235,4.920818754,1,-6.31,-6.1
CHEMBL4531689,7900,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cc(NS(=O)(=O)c3cc5c(cc3)cccc5)cc4)cc2)cc1,-5.6389236,5.102372909,1,-6.01,-6.4
CHEMBL4449994,13000,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cc(NS(=O)(=O)c3cc5c(OC(=O)C=C5)cc3)cc4)cc2)cc1,-6.1819348,4.886056648,1,-6.49,-7.1
CHEMBL4441394,16000,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cc(NS(=O)(=O)c3c5nonc5ccc3)cc4)cc2)cc1,-6.2615166,4.795880017,1,-6.33,-7.2
CHEMBL4453551,6500,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cc(NS(=O)(=O)c3c5c(ccc3)cccc5)cc4)cc2)cc1,-6.0079975,5.187086643,1,-5.86,-6.6
CHEMBL1587605,65000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccccc1,-5.6128221,4.187086643,1,-5.63,-7.5
CHEMBL4541977,55000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(F)cccc1,-5.4525833,4.259637311,1,-5.25,-7.2
CHEMBL4565061,62000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(F)ccc1,-5.5537434,4.207608311,1,-5.64,-7.5
CHEMBL4562717,68000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(F)cc1,-5.5046949,4.167491087,1,-5.73,-7.5
CHEMBL4446756,59000,nM,Clc1c(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cccc1,-5.5810599,4.229147988,1,-5.38,-7.7
CHEMBL4513591,37000,nM,Clc1cc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)ccc1,-5.6697445,4.431798276,1,-5.44,-6.9
CHEMBL4440705,43000,nM,Clc1ccc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cc1,-5.5655017,4.366531544,1,-5.36,-7.4
CHEMBL4567343,63000,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cc1,-5.7027745,4.200659451,1,-5.66,-7.3
CHEMBL4462640,44000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(C(F)(F)F)cccc1,-5.7479601,4.356547324,1,-5.42,-7.9
CHEMBL4461747,44000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(C(F)(F)F)ccc1,-5.829639,4.356547324,1,-5.92,-7.7
CHEMBL4583096,35000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(C(F)(F)F)cc1,-5.5418677,4.455931956,1,-5.55,-8.5
CHEMBL4563828,29000,nM,Clc1c(Cl)ccc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)c1,-5.7430692,4.537602002,1,-5.6,-7.3
CHEMBL4461900,40000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(C(F)(F)F)c(F)cc1,-5.8264794,4.397940009,1,-5.81,-7.9
CHEMBL4561738,28000,nM,Clc1c(C(F)(F)F)cc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cc1,-5.7795291,4.552841969,1,-5.75,-7.8
CHEMBL4449221,38000,nM,Clc1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cc1,-5.9915981,4.420216403,1,-6.58,-7.5
CHEMBL4567660,21000,nM,Clc1cc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)c(OC)cc1,-5.5037303,4.677780705,1,-5.58,-7.4
CHEMBL4434972,52000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(C)cccc1,-5.6041293,4.283996656,1,-5.31,-7.3
CHEMBL4454247,37000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(C)ccc1,-5.4840145,4.431798276,1,-5.56,-7.6
CHEMBL4564122,42000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(C)cc1,-5.5073552,4.37675071,1,-5.67,-7.6
CHEMBL4532359,37000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(CC)cc1,-5.9409609,4.431798276,1,-5.13,-6.9
CHEMBL4456802,47000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(C=C)cc1,-5.723433,4.327902142,1,-5.69,-7.9
CHEMBL4559209,54000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(OC)cccc1,-5.6731825,4.26760624,1,-5.52,-7.5
CHEMBL4447680,51000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(OC)ccc1,-5.5309534,4.292429824,1,-5.38,-7.2
CHEMBL4558646,42000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(OC)cc1,-5.5943294,4.37675071,1,-5.54,-7.4
CHEMBL4469657,33000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(O)cccc1,-5.4274268,4.48148606,1,-5.46,-7.6
CHEMBL4458229,70000,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(O)cc1,-5.6200528,4.15490196,1,-5.4,-6.7
CHEMBL1448646,77000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccccc1,-5.2818255,4.113509275,1,-5.4,-7.4
CHEMBL4464948,59000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(F)cccc1,-5.1968269,4.229147988,1,-5.29,-7.3
CHEMBL4565483,71000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(F)ccc1,-5.6124125,4.148741651,1,-6.01,-7.4
CHEMBL4447607,78000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(F)cc1,-5.6951537,4.107905397,1,-5.4,-7.5
CHEMBL4549691,40000,nM,Clc1c(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cccc1,-5.3921962,4.397940009,1,-5.36,-7.4
CHEMBL4440273,88000,nM,Clc1cc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)ccc1,-5.4236455,4.055517328,1,-5.33,-7
CHEMBL4584952,44000,nM,Clc1ccc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cc1,-5.7625904,4.356547324,1,-5.47,-7.5
CHEMBL4463791,76000,nM,Clc1sc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cc1,-5.2017827,4.119186408,1,-5.94,-7.4
CHEMBL4471032,44000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(C(F)(F)F)cccc1,-5.6635814,4.356547324,1,-5.4,-7.3
CHEMBL4521507,83000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(C(F)(F)F)ccc1,-6.0700378,4.080921908,1,-5.57,-7.6
CHEMBL4448007,36000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(C(F)(F)F)cc1,-5.9699311,4.443697499,1,-5.29,-7.8
CHEMBL4565368,35000,nM,Clc1c(Cl)ccc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)c1,-5.9072161,4.455931956,1,-5.66,-7.5
CHEMBL4434992,76000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(C(F)(F)F)c(F)cc1,-6.2700849,4.119186408,1,-5.64,-7.5
CHEMBL4572554,40000,nM,Clc1c(C(F)(F)F)cc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cc1,-5.7303729,4.397940009,1,-5.49,-7.4
CHEMBL4556062,35000,nM,Clc1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cc1,-5.5643888,4.455931956,1,-6.77,-7.3
CHEMBL4548800,27000,nM,Clc1cc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)c(OC)cc1,-5.7136784,4.568636236,1,-5.65,-7.1
CHEMBL4586199,41000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(C)cccc1,-5.5145702,4.387216143,1,-5.29,-7.4
CHEMBL4462237,53000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(C)ccc1,-5.3795371,4.27572413,1,-5.75,-7.3
CHEMBL4444550,48000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(C)cc1,-5.4509592,4.318758763,1,-5.39,-7.1
CHEMBL4454819,57000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(CC)cc1,-5.6847067,4.244125144,1,-5.29,-7.2
CHEMBL4574391,45000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(C=C)cc1,-5.4378381,4.346787486,1,-5.26,-7.2
CHEMBL4457015,37000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(OC)cccc1,-5.6704826,4.431798276,1,-5.65,-7.3
CHEMBL4449832,86000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(OC)ccc1,-5.862052,4.065501549,1,-5.68,-7.3
CHEMBL4450124,46000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(OC)cc1,-4.9969544,4.337242168,1,-5.45,-7.3
CHEMBL4570232,76000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(O)cccc1,-5.292737,4.119186408,1,-5.55,-7.6
CHEMBL4464897,92000,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(O)cc1,-5.7357016,4.036212173,1,-5.71,-7.2
CHEMBL4514865,14000,nM,O=C1N2C(C)=C(O)NC(Cc3ccccc3)=C2N=C2C(=O)C=CC=C12,-5.640449,4.853871964,1,-5.96,-8.5
CHEMBL4454177,14000,nM,O(C)C12C(=O)N3C(Cc4ccccc4)C(=O)N=C(C(CC)C)C3N=C1OC=CC=C2,-5.337122,4.853871964,1,-5.02,-7.6
CHEMBL4453288,14000,nM,O=C1C(C)N2C(=O)C3=C(OC=CC=C3)N=C2C(O)(Cc2ccccc2)N1,-5.0673647,4.853871964,1,-5.73,-7.2
CHEMBL4579238,1780,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(OCC)cc4)cc3)cn2)cc(O)c1O,-6.3718667,5.749579998,1,-5.87,-6.8
CHEMBL4587328,12900,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(OC)cc4)cc3)cn2)cc(O)c1O,-6.1844821,4.88941029,1,-5.67,-8
CHEMBL4536323,1030,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(C(C)C)cc4)cc3)cn2)cc(O)c1O,-6.2829728,5.987162775,1,-5.39,-7.7
CHEMBL4513341,1380,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(C)cc4)cc3)cn2)cc(O)c1O,-6.1534886,5.860120914,1,-5.73,-8.7
CHEMBL4580396,3980,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccccc4)cc3)cn2)cc(O)c1O,-6.1441259,5.400116928,1,-5.98,-8.3
CHEMBL4474009,285,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(OCC)cc4)cc3)cn2)c1,-6.2491326,6.54515514,1,-5.82,-7
CHEMBL4472943,3810,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(CCOC)cc4)cc3)cn2)c1,-6.3196836,5.419075024,1,-5.83,-6.9
CHEMBL4553618,1070,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(OC)cc4)cc3)cn2)c1,-6.3253255,5.970616222,1,-5.72,-7.9
CHEMBL4588870,3550,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)cn2)cc(O)c1O,-6.4401288,5.449771647,1,-5.54,-7.6
CHEMBL4548732,2450,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)cn2)c1,-6.3784204,5.610833916,1,-5.38,-7.3
CHEMBL4569419,2290,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(C(C)(C)C)cc4)cc3)cn2)c1,-6.3999219,5.640164518,1,-5.75,-7
CHEMBL4447557,7440,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(C(C)C)cc4)cc3)cn2)c1,-6.4028568,5.128427064,1,-5.86,-7.7
CHEMBL4468432,3340,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccccc4)cc3)cn2)c1,-6.0272684,5.476253533,1,-5.84,-8.5
CHEMBL4530291,3750,nM,Brc1c(Br)c(-c2oc(-c3ccc(OCc4ccccc4)cc3)cn2)cc(O)c1O,-6.159472,5.425968732,1,-5.71,-8.6
CHEMBL4439769,4000,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(OCc4ccccc4)cc3)cn2)c1,-6.1556458,5.397940009,1,-5.6,-8.3
CHEMBL4443298,10260,nM,Brc1c(Br)c(-c2oc(-c3cc(Br)c(OC)cc3)cn2)cc(O)c1O,-6.1350355,4.988852639,1,-5.78,-6.8
CHEMBL4549795,18470,nM,Brc1c(O)c(O)cc(-c2oc(-c3cc(Br)c(OC)cc3)cn2)c1,-5.4719534,4.733533105,1,-6.02,-6.7
CHEMBL4440623,9130,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(OC)cc3)cn2)c1,-5.6999655,5.039529222,1,-5.5,-7
CHEMBL4531749,4270,nM,Brc1c(Br)c(-c2oc(-c3ccccc3)cn2)cc(O)c1O,-5.6862998,5.369572125,1,-5.96,-7
CHEMBL4444674,6680,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccccc3)cn2)c1,-5.3366537,5.175223538,1,-5.48,-7.2
CHEMBL401368,354200,nM,Brc1c(O)c(O)cc(C=O)c1,-5.0651994,3.450751443,0,-4.9,-6
CHEMBL510971,128800,nM,Brc1c(Br)c(C=O)cc(O)c1O,-5.3124633,3.890084137,0,-4.77,-5.7
CHEMBL4577930,14000,nM,O=C1C2C3(C(C)(C4(C)c5[nH]c6c(c5CC4CC3)cccc6)CC1)OC1(O)C(O)C(C)(C)CC21,-4.2686267,4.853871964,1,-3.81,-7.1
CHEMBL4557312,27000,nM,O=C1COC2=C(C3(O)C(C)(C4(C)c5[nH]c6c(c5CC4CC3)cccc6)CC2)C1,-4.4068012,4.568636236,1,-4.92,-7.4
CHEMBL4442464,23000,nM,O=C1c2c3c([nH]c2C2(C)C4(C)C(O)(C5=C(OC(C(O)(C)C)C(=O)C5)CC4)CCC12)cccc3,-5.3374519,4.638272164,1,-4.79,-6.3
CHEMBL4470062,13000,nM,O=C1C(C(O)(C)C)OC2(O)C(=C3C(C)(C4(C)c5[nH]c6c(c5CC4C=C3)cccc6)CC2)C1,-5.4172473,4.886056648,1,-5.25,-6.6
CHEMBL4452781,2800,nM,Oc1cc(CC2(C)C(C)CCC3(C)C(C)=CCCC23)c2n3c(nc2c1)CCC3,-4.9603324,5.552841969,1,-4.72,-7.8
CHEMBL4452883,2800,nM,Oc1cc(CC2(C)C(C)CCC3(C)C(=C)CCCC23)c2n3c(nc2c1)CCC3,-4.848125,5.552841969,1,-4.8,-7.4
CHEMBL4444045,2800,nM,Oc1cc(CC2(C)C(C)CCC3(C)C(C)=CCCC23)c2ocnc2c1,-4.5829659,5.552841969,1,-4.27,-6.9
CHEMBL4446933,2800,nM,O=C1Oc2c(CC3(C)C(C)CCC4(C)C(C)=CCCC34)cc(O)cc2N1,-4.7573576,5.552841969,1,-4.49,-7.4
CHEMBL4567120,22200,nM,O=C(OC)C=1C2C(CO)C(C)(OC=1)CC2O,-4.079905,4.653647026,1,-4.09,-4.2
CHEMBL4435026,43600,nM,O=C1C(CO)C2C(CO)(C(C)=CC2O)O1,-5.2042475,4.360513511,1,-4.67,-5.9
CHEMBL4518867,8900,nM,O=C1C(CO)C2C(O)CC(C)=C2CO1,-5.2120576,5.050609993,1,-3.9,-5.3
CHEMBL4469442,4700,nM,O=Cc1c(O)c(C=O)c2OC3(C4C(C(C)(C)C4)CCC(=C)C(O)CC3)CC(c3ccccc3)c2c1O,-4.9256058,5.327902142,1,-4.61,-8.1
CHEMBL4562591,11900,nM,O=Cc1c(O)c(C=O)c2OC3(C4C(C(C)(C)C4)CC=C(C)C(O)CC3)CC(c3ccccc3)c2c1O,-4.7600102,4.924453039,1,-4.54,-6.9
CHEMBL4553740,10700,nM,O=Cc1c(O)c(C=O)c2OC3(C)C(O)C45C(C(C)C)CCC(C)C4(O5)CC3C(c3ccccc3)c2c1O,-4.8329935,4.970616222,1,-4.92,-6.9
CHEMBL4560923,19100,nM,O=Cc1c(O)c(C=O)c2OC3(C)C4(C(c5ccccc5)c2c1O)OC3C1(O)C(C(C)C)CCC(C)C1C4,-5.3473692,4.718966633,1,-4.64,-6.5
CHEMBL4472595,18900,nM,O=Cc1c(O)c(C=O)c2OC3(C)C=C4C(O)(C(C)CCC4C(C)C)CC3C(c3ccccc3)c2c1O,-4.8687797,4.723538196,1,-4.87,-6.8
CHEMBL4474641,6200,nM,O=Cc1c(O)c(C=O)c2OC3(C)C(O)(C(c4ccccc4)c2c1O)CC1C(C)CCC(C(C)C)C1=C3,-5.0567803,5.207608311,1,-4.8,-6.6
CHEMBL4445427,9200,nM,O=Cc1c(O)c(C=O)c2OC3C(C)(C(c4ccccc4)c2c1O)CCC(O)C(C)=CCC1C(C)(C)C31,-5.0835209,5.036212173,1,-5.07,-7
CHEMBL4448247,22800,nM,O=Cc1c(O)c(C=O)c2OC3C(C)(C(c4ccccc4)c2c1O)CCC(O)C(=C)CCC1C(C)(C)C31,-4.7864237,4.642065153,1,-5.05,-7.2
CHEMBL4476561,2500,nM,S(=O)(=O)(O)c1cc(O)c2c(c(N=Nc3c4c(c(O)cc(S(=O)(=O)O)c4)ccc3)ccc2)c1,-7.1345491,5.602059991,1,-6.63,-8
CHEMBL4448902,106000,nM,S(=O)(=O)(O)c1c(O)c(Oc2c(O)c(S(=O)(=O)O)cc(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c1,-7.6107421,3.974694135,0,-7.22,-8
CHEMBL4582062,1220,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(Oc4ccc(F)cc4)cc3)C2)cc1,-7.2367077,5.913640169,1,-7.15,-7.1
CHEMBL4461135,1170,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(Oc4ccc(C(C)(C)C)cc4)cc3)C2)cc1,-7.2310147,5.931814138,1,-6.88,-6.5
CHEMBL4576091,1180,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(Oc4ccc(CC)cc4)cc3)C2)cc1,-7.5203004,5.928117993,1,-6.12,-7.4
CHEMBL4451896,1390,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(Oc4ccc(C(C)C)cc4)cc3)C2)cc1,-8.4233494,5.8569852,1,-5.4,-6.4
CHEMBL4437237,420,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(Oc4ccc(C(C)C)cc4)cc3)C2)cc1,-8.3291473,6.37675071,1,-5.55,-7.5
CHEMBL4462241,2790,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(Oc4ccccc4)cc3)C2)cc1,-7.9508963,5.554395797,1,-6.26,-6.6
CHEMBL4436628,1070,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(Oc4ccccc4)cc3)C2)cc1,-7.4505343,5.970616222,1,-6.45,-5.8
CHEMBL4445389,6840,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccccc3)C2)cc1,-7.2528195,5.164943898,1,-7.21,-7.6
CHEMBL4537626,2520,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccccc3)C2)cc1,-7.1744304,5.598599459,1,-7.21,-7.9
CHEMBL4449282,1370,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(C(=O)Nc3ccc(Oc4ccc(C(C)C)cc4)cc3)C2)cc1,-8.3430262,5.863279433,1,-6.08,-5.1
CHEMBL4525993,1930,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(C(=O)Nc3ccc(Oc4ccccc4)cc3)C2)cc1,-6.8614268,5.714442691,1,-7.06,-7.1
CHEMBL4453634,3510,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(C(=O)Nc3ccccc3)C2)cc1,-6.9426565,5.454692884,1,-6.49,-7.7
CHEMBL4556433,3360,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(C(=O)c3ccc(Oc4ccc(C(C)C)cc4)cc3)C2)cc1,-7.6319785,5.473660723,1,-6.54,-7.3
CHEMBL4546039,2950,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(C(=O)c3ccc(Oc4ccccc4)cc3)C2)cc1,-7.3869176,5.530177984,1,-6.66,-7.8
CHEMBL4584064,7810,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(C(=O)c3ccccc3)C2)cc1,-6.7403054,5.107348966,1,-6.99,-7.9
CHEMBL4457655,380,nM,Clc1ccc(Oc2ccc(NC(=O)C(=O)N3CC(Oc4ccc(C=CS(=O)(=O)OCC)cc4)C(Oc4ccc(CCS(=O)(=O)OCC)cc4)C3)cc2)cc1,-7.3460016,6.420216403,1,-6.65,-6.6
CHEMBL4471305,440,nM,Brc1ccc(Oc2ccc(NC(=O)C(=O)N3CC(Oc4ccc(C=CS(=O)(=O)OCC)cc4)C(Oc4ccc(CCS(=O)(=O)OCC)cc4)C3)cc2)cc1,-7.7719355,6.356547324,1,-6.62,-6.3
CHEMBL4528006,230,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)C2)cc1,-8.8132038,6.638272164,1,-6.07,-6.5
CHEMBL4587526,360,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(Oc4cc5c(cc4)cccc5)cc3)C2)cc1,-7.8293719,6.443697499,1,-6.17,-7.3
CHEMBL4533077,610,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(CCCCCC)cc3)C2)cc1,-7.5712414,6.214670165,1,-7.49,-5.9
CHEMBL4447414,250,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(CCCCCCCCCC)cc3)C2)cc1,-8.6774817,6.602059991,1,-6.69,-5.5
CHEMBL4473987,120,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(CCS(=O)(=O)OCC)cc3)CN(C(=O)C(=O)Nc3ccc(CCCCCCCCCCCC)cc3)C2)cc1,-8.1408272,6.920818754,1,-5.92,-5.7
CHEMBL4471652,9340,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(Cc3ccccc3)C2)cc1,-6.698843,5.029653124,1,-6.87,-7.8
CHEMBL4537041,16800,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CNC2)cc1,-6.6756673,4.774690718,1,-6.17,-7.6
CHEMBL4516115,7420,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(Cc3ccc(Oc4ccccc4)cc3)C2)cc1,-6.9408684,5.129596095,1,-6.64,-7.4
CHEMBL4473317,6870,nM,S(=O)(=O)(OCC)C=Cc1ccc(OC2C(Oc3ccc(C=CS(=O)(=O)OCC)cc3)CN(Cc3ccc(Oc4ccc(C(C)C)cc4)cc3)C2)cc1,-7.2463446,5.163043263,1,-6.33,-7
CHEMBL4569405,79,nM,[P+](=O)([O-])([CH]c1cc2S(=O)(=O)c3c(O)c(S(=O)(=O)c4c(O)c(S(=O)(=O)c5c(O)c(S(=O)(=O)c(c2O)c1)cc([CH][P+](=O)([O-])c1ccccc1)c5)cc([CH][P+](=O)([O-])c1ccccc1)c4)cc([CH][P+](=O)([O-])c1ccccc1)c3)c1ccccc1,-6.3928022,7.102372909,1,-7.79,-5
CHEMBL4540813,380,nM,[P+](=O)([O-])([CH]c1cc2c(O)c(Sc3c(O)c(Sc4c(O)c(Sc5c(O)c(S2)cc([CH][P+](=O)([O-])c2ccccc2)c5)cc([CH][P+](=O)([O-])c2ccccc2)c4)cc([CH][P+](=O)([O-])c2ccccc2)c3)c1)c1ccccc1,-6.7368932,6.420216403,1,-7.39,-4.6
